OPEID,School Name,Risk Factor,Borrowing Risk,ELIGIND,CERTCD,T & C,Ethnic Class,% Completions Any School,% Completions Same School,% Independent Borrower Count,% Dependent Borrower Count,Median Independent Student AGI,% Independent Borrowers with AGI < $30K,Median Dependent Parent AGI,% Dependent Borrowers with AGI < $30K,% Borrowers with a Pell Grant,% Borrowers without a Pell Grant,Median Age of Dependent Borrowers at Maturity,Median Age of Independent Borrowers at Maturity,Mean Balance,Median Balance,1st Decile,2nd Decile,3rd Decile,4th Decile,5th Decile,6th Decile,7th Decile,8th Decile,9th Decile,10th Decile,Overall Outstanding Principal Balance at Time Entering Repayment (FY 2009),Overall Borrower Count,Overall Outstanding Principal Balance 5 YR Cohort (FY 2014),Overall Outstanding Principal Balance 4 YR Cohort (FY 2013),Overall Outstanding Principal Balance 3 YR Cohort (FY 2012),Overall Outstanding Principal Balance 2 YR Cohort (FY 2011),Overall Outstanding Principal Balance 1 YR Cohort (FY 2010),Overall Repayment Rate 5 YR Cohort (FY 2014),Overall Repayment Rate 4 YR Cohort (FY 2013),Overall Repayment Rate 3 YR Cohort (FY 2012),Overall Repayment Rate 2 YR Cohort (FY 2011),Overall Repayment Rate 1 YR Cohort (FY 2010),% Increased Balance Borrowers 2013-2014,% Increased Balance Borrowers 2012-2013,% Increased Balance Borrowers 2011-2012,% Increased Balance Borrowers 2010-2011,% Increased Balance Borrowers 2009-2010,Defaulted Balance 2013-14,Defaulted Balance 2012-13,Defaulted Balance 2011-12,Defaulted Balance 2010-11,Defaulted Balance 2009-10,In School Military Balance 2013-14,In School Military Balance 2012-13,In School Military Balance 2011-12,In School Military Balance 2010-11,In School Military Balance 2009-10,Death Disability Balance 2013-14,Death Disability Balance 2012-13,Death Disability Balance 2011-12,Death Disability Balance 2010-11,Death Disability Balance 2009-10,% Deferment or Forbearance More than 2 Months 2013-2014,% Deferment or Forbearance More than 2 Months 2012-2013,% Deferment or Forbearance More than 2 Months 2011-2012,% Deferment or Forbearance More than 2 Months 2010-2011,% Deferment or Forbearance More than 2 Months 2009-2010,Overall Borrowers with More than $1 Paid 2013-2014,Overall Median Borrower's Volume Repayment % 2013-2014,Overall Mean Borrower's Volume Repayment % 2013-2014,Overall Dollars Under 14% 2013-2014,Overall Dollars Under 21% 2013-2014
03726300,OHIO MID-WESTERN COLLEGE,0.375,Less Risk,N,N,PNP 4 Yrs or More,5.00,0.00,0.00,0.00,0.00,17783.00,0.00,19943.00,0.00,0.00,0.00,23.00,39.50,12804.64,7411.00,3500.00,3500.00,4720.00,7358.00,7411.00,13000.00,14643.00,14730.00,26656.00,41866.00,98865.00,11.00,90166.50,106423.00,93171.00,91369.00,106421.00,0.09,-0.08,0.06,0.08,-0.08,0.00,0.00,0.00,0.00,0.00,6622.00,12390.00,38552.00,9199.00,7425.00,2630.00,10650.00,2600.00,0.00,2363.00,16598.00,0.00,0.00,15808.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,22257.40,27326.85
03727500,MOORE CAREER COLLEGE,0.5625,Moderate Risk,Y,C,Proprietary < 2 Yrs,5.00,0.71,0.62,0.58,0.43,15647.00,1.00,16110.00,1.00,0.00,0.00,22.00,27.00,12060.05,7535.50,3537.00,5500.00,6121.00,6847.00,7677.00,9160.00,10016.00,18995.00,23261.00,74821.00,270324.00,42.00,243947.10,249107.10,248043.17,271747.60,272638.60,0.10,0.08,0.08,-0.01,-0.01,0.29,0.36,0.43,0.55,0.67,74733.91,45525.00,45182.00,27313.00,5346.00,26063.65,11192.00,22919.89,12361.00,6693.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,-0.03,0.10,53643.79,66025.08
03727600,AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS,0.375,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,1.00,1.00,0.48,0.52,18577.00,1.00,55092.00,0.00,0.00,0.00,20.00,30.50,10925.21,10614.00,2290.00,3887.00,6724.00,7491.00,10614.00,11786.00,13812.00,20023.00,22654.00,24130.00,164213.00,29.00,123990.00,128985.00,133845.00,140892.00,146787.00,0.24,0.21,0.18,0.14,0.11,0.00,0.00,0.00,0.00,0.00,46408.00,45565.00,41966.00,4187.00,1682.00,19043.00,26503.00,10571.00,10425.00,11935.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.27,0.28,18321.98,23173.47
03729300,NEW HAMPSHIRE INSTITUTE FOR THERAPEUTIC ARTS,0.75,Most Risk,Y,C,Proprietary < 2 Yrs,5.00,0.75,0.75,0.00,0.00,21837.00,0.64,72846.00,0.00,0.54,0.46,20.50,32.50,9601.17,7677.00,3487.00,6408.00,7168.00,7532.00,7677.00,7832.00,9500.00,9500.00,14896.00,40053.00,347370.00,52.00,263186.03,274867.93,291925.91,311958.85,334276.47,0.24,0.21,0.16,0.10,0.04,0.00,0.00,0.31,0.21,0.48,57041.86,60912.00,41774.00,33540.00,27924.00,19836.00,7286.00,20300.00,6482.00,6608.00,0.00,0.00,6839.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,38.00,0.18,0.26,27265.32,38867.00
03734300,JOHN D. ROCKEFELLER IV CAREER CENTER,0.375,Less Risk,Y,C,Public < 2 Yrs,5.00,0.00,0.00,0.00,0.00,18409.00,0.00,65358.50,0.00,0.00,0.00,23.00,28.00,11745.09,5496.00,1247.00,4136.00,5084.00,5185.00,5496.00,7920.00,10885.00,24923.00,26855.00,36243.00,56648.00,11.00,37822.37,39619.37,35302.00,38115.00,42347.00,0.33,0.30,0.38,0.33,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2270.00,2634.00,0.00,0.00,0.00,5865.00,0.00,5188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.37,5945.16,7537.24
03740400,ATI COLLEGE,0.375,Less Risk,Y,P,Proprietary < 2 Yrs,5.00,0.73,0.69,0.76,0.24,14520.00,0.74,27000.00,0.56,0.81,0.19,21.00,33.00,14488.10,13716.00,3066.00,6750.00,10001.00,11898.00,13868.00,14793.00,15848.00,16975.00,20187.00,168100.00,1091217.00,106.00,974594.76,977364.44,1019390.59,987448.85,968077.77,0.11,0.10,0.07,0.10,0.11,0.28,0.28,0.48,0.40,0.39,263798.31,245423.31,224054.31,200845.00,101381.00,77931.00,41600.00,38400.00,6227.00,22891.00,0.00,9787.00,9787.00,9786.00,9482.00,0.16,0.23,0.25,0.22,0.27,54.00,0.00,0.11,188357.40,240035.69
03740500,ART INSTITUTE OF TUCSON (THE),0.5,Less Risk,N,N,Proprietary 4 Yrs or More,5.00,0.00,0.00,0.00,0.00,8641.50,0.00,42842.50,0.00,0.00,0.00,20.50,29.00,13715.39,9659.00,3243.00,4304.00,5633.00,7670.00,9876.00,11504.00,18032.00,27792.00,38476.00,52671.00,95292.00,18.00,78214.65,78282.92,85888.92,89314.90,94722.00,0.18,0.18,0.10,0.06,0.01,0.00,0.00,0.00,0.00,0.00,59202.30,51271.30,57327.00,70186.00,32906.00,5075.80,11073.80,17398.62,9211.02,5998.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.16,10861.49,16226.87
03746400,SOUTHEASTERN INSTITUTE,0.4375,Less Risk,Y,P,Proprietary < 2 Yrs,5.00,0.74,0.73,0.66,0.34,20593.00,0.80,31299.00,0.43,0.83,0.17,21.00,30.00,8119.43,5251.00,2529.00,3434.00,4514.00,4905.00,5251.00,5585.00,7653.00,9631.00,21273.00,49563.00,480889.00,109.00,435951.95,434602.94,440814.60,443767.34,450495.08,0.09,0.10,0.08,0.08,0.06,0.29,0.27,0.45,0.36,0.47,92975.12,85562.01,74858.79,71877.94,43116.00,57707.72,70328.72,79129.00,59106.00,30545.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.10,0.13,55.00,-0.01,0.10,89293.51,112305.79
03748500,DURHAM BEAUTY ACADEMY,0.5,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,0.55,0.53,0.00,0.00,11000.00,1.00,18673.00,0.00,0.00,0.00,19.00,29.00,10152.65,9799.00,5461.00,7733.00,7949.00,9282.00,9799.00,10869.00,11784.00,12219.00,13101.00,26581.00,439311.00,49.00,472860.53,473869.26,463221.26,458280.00,442588.00,-0.08,-0.08,-0.05,-0.04,-0.01,0.41,0.61,0.78,1.00,1.00,90423.26,109338.26,4392.00,8655.00,749.00,31081.00,39201.00,37870.00,46316.00,58228.00,0.00,0.00,11333.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,-0.16,-0.07,121675.73,147523.32
03750300,TECHNICAL LEARNING CENTERS,0.4375,Less Risk,Y,P,Proprietary < 2 Yrs,5.00,0.75,0.75,0.00,0.00,1864.00,1.00,28350.00,0.00,0.00,0.00,21.00,28.00,7125.45,7677.00,3203.00,3684.00,5362.00,6321.00,7694.00,7805.00,7835.00,8050.00,10308.00,30444.00,467242.01,77.00,464208.54,493051.75,494953.04,485138.85,475884.01,0.01,-0.06,-0.06,-0.04,-0.02,0.22,0.27,0.62,0.44,0.52,204423.62,235796.00,149231.00,72781.00,61860.00,51898.00,31304.00,24028.00,11587.00,35461.01,0.00,0.00,0.00,0.00,0.00,0.16,0.25,0.16,0.21,0.22,22.00,-0.08,0.00,101000.47,128144.27
03751300,ESCUELA HOTELERA DE SAN JUAN,0.5,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,1.00,1.00,0.55,0.45,17607.50,1.00,47845.00,0.00,0.00,0.00,21.00,28.50,5179.34,4500.00,1313.00,2276.00,2625.00,3599.00,4500.00,5250.00,6880.00,7748.00,9445.00,19305.00,139553.00,29.00,86350.21,90386.00,98328.00,103231.00,108362.00,0.38,0.35,0.30,0.26,0.22,0.00,0.00,0.00,0.00,0.00,28562.00,40464.00,23999.00,14453.00,14452.00,4685.00,4685.00,7934.00,4416.00,8120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.45,0.44,11374.25,15339.77
03752400,SCHOOL OF URBAN MISSIONS,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5.00,0.00,0.00,0.00,0.00,21115.50,0.00,44305.00,0.00,0.00,0.00,23.00,31.50,11250.33,8105.00,2625.00,4408.00,6364.00,7421.00,8495.00,8898.00,13557.00,27265.00,29146.00,30496.00,141841.00,18.00,142768.81,144937.00,150701.00,148485.00,143933.00,-0.01,-0.02,-0.06,-0.05,-0.01,0.00,0.00,0.00,1.00,1.00,34218.00,33547.00,22905.00,26434.00,14136.00,0.00,19868.00,28127.00,0.00,36035.00,0.00,0.00,0.00,0.00,1313.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.07,0.04,38774.53,46668.07
03753400,MICHAEL'S SCHOOL OF BEAUTY,0.5625,Moderate Risk,N,N,Proprietary < 2 Yrs,5.00,0.51,0.43,0.77,0.23,10251.00,1.00,29605.50,0.00,0.00,0.00,22.00,29.00,8127.09,7695.00,2386.00,3551.00,5456.00,7027.00,7848.00,7903.00,8098.00,12260.00,14996.00,33938.00,309750.00,53.00,283336.00,291650.00,287107.00,282850.00,320404.00,0.09,0.06,0.07,0.09,-0.03,0.30,0.47,0.55,0.53,0.66,53179.00,50260.00,43749.00,39540.00,60888.00,59784.00,79250.00,48166.00,53757.00,61044.00,0.00,3125.00,6615.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,-0.11,0.14,76154.50,92306.90
03756300,ANAMARC COLLEGE,0.5625,Moderate Risk,N,N,Proprietary 4 Yrs or More,5.00,0.80,0.78,0.82,0.18,11654.00,0.86,20082.00,0.75,0.95,0.05,23.00,29.00,10891.79,9647.50,4073.00,6318.00,6611.00,8304.00,9662.00,10799.00,12793.00,14995.00,19553.00,45736.00,3705863.61,412.00,3339981.55,3425855.01,3617420.01,3732419.38,3709246.85,0.10,0.07,0.02,-0.01,0.00,0.32,0.37,0.46,0.62,0.66,1159719.00,1147567.00,983434.00,762564.00,287986.00,264407.00,233937.60,396984.00,440212.00,315944.00,0.00,0.00,11898.00,10790.00,12623.00,0.08,0.08,0.11,0.12,0.11,193.00,-0.01,0.11,662223.45,832808.04
03757300,ADVANCE SCIENCE INSTITUTE,0.625,More Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,1.00,1.00,0.80,0.20,6708.00,1.00,13277.50,1.00,0.00,0.00,21.00,35.00,7057.90,7649.00,1410.00,6794.00,7220.00,7560.00,7649.00,7794.00,7826.00,7858.00,8035.00,18571.00,506206.00,79.00,417359.69,437819.09,465364.10,485208.13,494633.00,0.18,0.14,0.08,0.04,0.02,0.25,0.27,0.33,0.37,0.42,63579.00,85676.00,121099.00,145877.00,68903.00,16259.00,16659.00,8298.00,23878.00,7191.00,0.00,7903.00,7903.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,0.09,0.20,59130.19,82356.42
03759300,COMPUTER TUTOR BUSINESS AND TECHNICAL INSTITUTE,0.75,Most Risk,Y,C,Proprietary < 2 Yrs,5.00,1.00,1.00,0.00,0.00,14877.00,1.00,23739.00,0.00,0.00,0.00,20.00,32.00,4419.05,3265.00,1710.00,2844.00,3058.00,3265.00,3265.00,3500.00,5844.00,7375.00,7946.00,12927.00,179348.00,44.00,133707.02,145144.02,163456.12,171282.00,176233.00,0.25,0.19,0.09,0.04,0.02,0.00,0.30,0.45,0.34,0.50,43007.00,41683.00,47571.00,17401.00,10821.00,1030.00,0.00,6435.00,11607.00,15210.00,3350.00,3350.00,3350.00,3349.00,3265.00,0.00,0.00,0.00,0.00,0.00,28.00,0.10,0.27,23405.86,30052.61
03763300,MEDICAL PROFESSIONAL INSTITUTE,0.6875,Most Risk,Y,C,Proprietary < 2 Yrs,5.00,1.00,1.00,0.00,0.00,21822.00,0.73,34860.50,0.00,0.76,0.24,23.00,30.00,8876.10,7957.00,1948.00,3046.00,3766.00,7117.00,7957.00,10597.00,12188.00,13159.00,13982.00,25140.00,397700.00,51.00,322519.41,337476.83,362429.79,367790.04,381500.29,0.19,0.15,0.09,0.08,0.04,0.00,0.24,0.37,0.31,0.43,55484.47,51895.47,46664.00,45310.00,33062.00,62386.00,58258.00,54672.00,65142.00,15812.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,37.00,0.18,0.28,47033.26,63082.44
03763400,BOLD BEAUTY ACADEMY,0.5625,Moderate Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,1.00,1.00,0.51,0.49,9647.00,1.00,62440.50,0.00,0.71,0.29,21.50,25.00,9216.40,8096.00,3500.00,5846.00,7223.00,7796.00,9118.00,9803.00,10307.00,12173.00,15536.00,30387.00,278371.35,45.00,202824.22,208150.51,218389.13,243337.10,255846.13,0.27,0.25,0.22,0.13,0.08,0.24,0.29,0.27,0.31,0.38,47163.00,31325.00,19888.00,19888.00,13268.00,38742.00,30933.00,39277.00,21492.00,22441.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,0.14,0.26,32980.29,42765.25
03766300,CORTIVA INSTITUTE - PENNSYLVANIA,0.5625,Moderate Risk,Y,C,Proprietary < 2 Yrs,5.00,1.00,1.00,0.62,0.38,22246.00,0.64,62152.50,0.00,0.56,0.44,21.00,30.00,9222.31,7198.00,3168.00,4508.00,5495.00,6336.00,7201.00,8100.00,9904.00,12114.00,18017.00,51110.00,643113.79,107.00,433424.26,456607.58,491845.17,532055.90,566998.65,0.33,0.29,0.24,0.17,0.12,0.17,0.19,0.20,0.18,0.25,87286.55,81967.55,82405.00,93211.00,57163.00,34977.55,25110.00,44766.05,41333.05,33531.05,3790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,0.32,0.34,49612.34,67654.04
03768400,STYLETRENDS BARBER AND HAIRSTYLING ACADEMY,0.5625,Moderate Risk,Y,C,Proprietary < 2 Yrs,5.00,1.00,1.00,0.00,0.00,7595.00,1.00,38926.00,0.00,0.00,0.00,22.00,26.50,7417.50,3770.00,1712.00,1897.00,3006.00,3500.00,4040.00,4499.00,5790.00,6404.00,20276.00,54484.00,59536.00,18.00,60421.04,63087.00,63372.00,63534.00,62870.00,-0.01,-0.06,-0.06,-0.07,-0.06,0.00,0.00,1.00,1.00,1.00,9674.00,11846.00,2237.00,13178.00,0.00,4932.00,9773.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.18,-0.04,14993.26,18228.87
03769300,PC TECH LEARNING CENTER,0.8125,Most Risk,N,N,Proprietary < 2 Yrs,5.00,0.43,0.39,0.74,0.26,7588.00,1.00,23380.00,1.00,0.00,0.00,20.00,28.00,3929.46,3411.00,1690.00,1845.00,2405.00,2880.00,3469.00,3720.00,4351.00,4830.00,7146.00,15742.00,229427.00,74.00,173018.32,185532.83,212397.54,226421.21,229049.00,0.25,0.19,0.07,0.01,0.00,0.18,0.27,0.32,0.50,0.72,86811.00,101383.00,122644.00,110861.00,32903.00,5225.00,9489.00,30680.00,25667.21,29671.00,1630.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,-0.02,0.25,36220.18,46184.36
03771300,AMERICAN CAREER INSTITUTE,0.5625,Moderate Risk,N,N,Proprietary 2 - 3 Yrs,5.00,1.00,1.00,0.00,0.00,11311.00,1.00,24037.50,0.00,0.00,0.00,22.00,32.00,6277.00,4648.00,0.00,2212.00,4286.00,4396.00,4648.00,5564.00,6230.00,7129.00,11776.00,35856.00,173377.00,39.00,148096.65,160799.83,161813.00,163687.00,165484.00,0.15,0.07,0.07,0.06,0.05,0.00,0.28,0.51,0.36,0.41,54052.00,50938.00,39969.00,31542.00,12355.00,18783.00,22830.00,14563.00,10108.00,4011.00,4878.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,19.00,-0.02,0.18,25753.85,33834.31
03773300,CENTER FOR NATURAL WELLNESS SCHOOL OF MASSAGE THERAPY,0.4375,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,1.00,1.00,0.60,0.40,22793.50,0.65,45952.00,0.00,0.63,0.37,22.00,33.00,8560.24,7465.00,3124.00,5355.00,7096.00,7351.00,7470.00,7764.00,8183.00,8734.00,16336.00,41992.00,377959.00,67.00,278831.26,285791.23,306407.42,317845.88,333903.93,0.26,0.24,0.19,0.16,0.12,0.21,0.21,0.34,0.21,0.16,32516.00,38289.00,22878.00,0.00,0.00,11831.00,19442.00,33313.00,41555.00,24042.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,49.00,0.29,0.28,45445.36,57673.92
03776400,HEALING ARTS INSTITUTE,0.5625,Moderate Risk,Y,P,Proprietary < 2 Yrs,5.00,1.00,1.00,0.00,0.00,16041.00,1.00,46442.00,0.00,0.00,0.00,22.00,32.00,12088.00,6034.50,5309.00,5521.00,5939.00,6032.00,6217.00,11311.00,15492.00,22598.00,27787.00,35232.00,122567.00,23.00,89565.40,87779.38,92845.91,104957.25,113721.00,0.31,0.28,0.24,0.14,0.07,0.00,0.00,0.00,0.00,0.00,23247.00,33368.00,12469.00,6541.00,0.00,5777.00,18693.00,21353.00,22762.00,28722.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.07,0.31,16162.34,21159.10
03777300,PAUL MITCHELL THE SCHOOL GASTONIA,0.5,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,0.51,0.49,0.73,0.27,11500.00,0.86,16744.00,0.68,0.92,0.08,21.00,29.00,10518.16,9852.00,3877.00,4815.00,5937.00,7759.00,9867.00,12154.00,12924.00,13624.00,14419.00,82736.00,1158034.00,138.00,1109797.43,1150793.55,1178445.91,1188859.54,1171480.44,0.04,0.00,-0.02,-0.03,-0.01,0.44,0.50,0.62,0.64,0.72,241449.98,265862.98,42217.00,4223.00,5274.00,87569.16,35101.72,52661.72,89826.19,73946.00,851.00,0.00,0.00,0.00,4961.00,0.13,0.17,0.16,0.10,0.09,59.00,-0.07,0.06,258603.41,315195.59
03778300,HEALTH WORKS INSTITUTE,0.5,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,1.00,1.00,0.57,0.43,8941.00,1.00,24776.00,0.00,0.00,0.00,23.00,28.00,10607.00,7545.50,3067.00,5825.00,6254.00,7392.00,7586.00,9808.00,14083.00,18462.00,20321.00,37796.00,157920.00,28.00,120560.08,124858.28,128929.24,139263.90,146776.29,0.24,0.21,0.18,0.12,0.07,0.00,0.00,0.00,0.00,0.00,6560.00,0.00,8897.00,8933.00,0.00,9599.00,26247.00,17123.00,19580.00,17541.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.14,0.25,22325.56,28720.35
03783300,BLUE CLIFF CAREER COLLEGE,0.5,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,0.59,0.58,0.76,0.24,10340.00,1.00,22377.00,1.00,0.86,0.14,22.00,30.00,9563.98,6499.00,1750.00,3907.00,5344.00,6250.00,6550.00,7065.00,8593.00,12009.00,15388.00,110139.00,537521.00,94.00,520173.60,528691.99,536543.99,545853.15,534483.00,0.04,0.02,0.01,-0.01,0.01,0.34,0.34,0.40,0.50,0.69,180149.97,156396.97,148610.94,136167.00,87145.00,65464.17,31503.25,21365.00,14285.00,40067.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,-0.05,0.05,119432.93,147658.67
03783400,ABDILL CAREER COLLEGE,0.5,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,0.68,0.68,0.00,0.00,7477.50,1.00,39567.50,0.00,0.00,0.00,21.00,28.00,7615.66,7281.00,3199.00,4482.00,6238.00,6426.00,7281.00,7616.00,7729.00,9440.00,11064.00,24141.00,290273.00,50.00,251728.48,259799.70,276347.70,272739.73,276038.04,0.13,0.10,0.05,0.06,0.05,0.00,0.30,0.48,0.44,0.28,72584.00,84492.00,103107.00,33412.00,23454.00,8425.00,8491.00,6478.00,6921.00,6335.00,0.00,8658.00,8658.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,25.00,0.00,0.14,42583.12,56144.99
03786300,ADVANCED COLLEGE,0.4375,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,0.73,0.72,0.74,0.26,15234.00,0.81,23825.00,0.63,0.93,0.07,21.00,31.00,11178.14,8359.00,4308.00,5730.00,6018.00,7367.00,8519.00,13382.00,14453.00,15941.00,21729.00,34465.00,1332100.00,147.00,1253750.26,1273834.81,1299056.16,1339191.46,1287838.00,0.06,0.04,0.02,-0.01,0.03,0.29,0.42,0.52,0.51,0.66,404293.62,467459.57,372356.00,278716.00,106286.00,13498.00,53649.00,63934.00,65557.00,51492.00,0.00,0.00,0.00,0.00,0.00,0.13,0.26,0.21,0.24,0.25,61.00,-0.09,0.07,270374.07,337025.28
03787300,EXPERTISE COSMETOLOGY INSTITUTE,0.5,Less Risk,Y,C,PNP < 2 Yrs,5.00,0.73,0.69,0.77,0.23,12845.50,1.00,21390.00,1.00,0.00,0.00,21.00,28.00,7934.19,7391.00,2333.00,3853.00,5323.00,6728.00,7489.00,8354.00,9732.00,10664.00,14195.00,25991.00,484745.00,85.00,488991.40,485861.64,487055.20,501326.00,490479.00,-0.01,0.00,0.00,-0.03,-0.01,0.36,0.42,0.45,0.59,0.74,164196.00,146118.00,133508.00,122133.00,73931.00,23727.00,21293.00,49455.00,50562.00,69665.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,-0.14,0.00,123824.64,150202.51
03789300,UNITECH TRAINING ACADEMY,0.375,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,0.58,0.55,0.78,0.22,9187.00,0.96,16803.50,0.69,0.95,0.05,21.00,28.00,8132.24,5897.00,2462.00,3702.00,4757.00,5373.00,5914.00,7019.00,7813.00,11037.00,15639.00,66592.00,2707052.67,503.00,2493683.81,2537574.39,2660253.35,2561957.81,2645046.99,0.08,0.06,0.02,0.05,0.02,0.25,0.29,0.56,0.44,0.43,887184.41,974960.41,791550.60,402781.00,209259.00,160069.02,209255.00,234540.05,199617.05,179634.00,13469.00,0.00,0.00,0.00,1750.00,0.11,0.22,0.19,0.19,0.21,209.00,-0.04,0.11,538010.33,679307.65
03789400,RIVER PARISHES COMMUNITY COLLEGE,0.375,Less Risk,Y,C,Public 2 - 3 Yrs,5.00,0.27,0.00,0.62,0.38,13827.00,0.80,39459.50,0.45,0.87,0.13,22.00,30.00,14775.72,11026.00,2855.00,4459.00,6290.00,9098.00,11026.00,13923.00,18518.00,23467.00,32707.00,65404.00,1460628.39,198.00,1469823.10,1480851.13,1473327.35,1480394.70,1481453.99,-0.01,-0.01,-0.01,-0.01,-0.01,0.41,0.46,0.50,0.52,0.69,402728.79,310249.33,189302.27,176802.00,155269.00,151007.67,198033.96,269041.54,294709.28,358714.71,10978.00,0.00,0.00,0.00,1750.00,0.10,0.16,0.13,0.14,0.14,86.00,-0.07,0.02,332479.88,418225.31
03797400,CAREER CARE INSTITUTE,0.5,Less Risk,Y,P,Proprietary < 2 Yrs,5.00,0.75,0.70,0.78,0.22,12212.00,0.80,34213.00,0.40,0.88,0.12,21.00,29.00,9741.79,8333.50,2719.00,4798.00,5819.00,6215.00,8375.00,11414.00,12782.00,13679.00,16445.00,50440.00,2229537.78,318.00,1980666.91,2069618.69,2127422.68,2179103.43,2231674.86,0.11,0.07,0.05,0.02,0.00,0.25,0.33,0.33,0.40,0.48,543598.00,564345.00,469133.00,465076.00,287240.00,193231.80,223986.21,285695.91,225206.00,254282.00,1674.00,0.00,0.00,0.00,0.00,0.04,0.06,0.09,0.11,0.14,173.00,0.04,0.12,416397.37,509318.23
03803300,HEALTHCARE TRAINING INSTITUTE,0.625,More Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,0.61,0.59,0.76,0.24,18575.00,0.77,42221.00,0.00,0.00,0.00,23.00,30.00,7259.13,5851.50,2305.00,3693.00,4437.00,5127.00,5752.00,6768.00,7300.00,9500.00,12915.00,34122.00,355484.00,70.00,275750.82,286308.79,306419.14,320107.49,337432.60,0.22,0.19,0.14,0.10,0.05,0.27,0.31,0.36,0.37,0.43,60804.00,66530.00,82166.00,64891.00,53900.00,5827.00,18625.89,12799.32,24031.89,11019.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.08,0.24,55856.70,69792.58
03804300,BELLEFONTE ACADEMY OF BEAUTY,0.5,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,0.54,0.54,0.57,0.43,4937.00,1.00,69411.00,0.00,0.00,0.00,22.00,29.00,9654.57,7995.00,1481.00,2761.00,4750.00,6533.00,8773.00,10500.00,11510.00,14119.00,18815.00,50592.00,254285.00,37.00,236199.40,258008.36,253363.93,265224.00,250116.00,0.07,-0.01,0.00,-0.04,0.02,0.32,0.35,0.43,1.00,0.68,77966.00,97009.00,107569.00,33267.00,8332.00,27742.99,27739.89,7324.00,38722.00,37317.00,11361.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,-0.05,0.10,56834.89,69132.63
